uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
54, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.17469, 0.00000, 0.00000, 0.00000, 0.00000
55, 0.03306, 0.00000, 0.00000, 0.00000, 0.00000, 0.13348, 0.00000, 0.00000, 0.00000, 0.00000
56, 0.04943, 0.12851, 0.04744, 0.13574, 0.00000, 0.34181, 0.21080, 0.21080, 0.19538, 0.14744
57, 0.04170, 0.09975, 0.00000, 0.08644, 0.04265, 0.29321, 0.00000, 0.00000, 0.00000, 0.00000
58, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.25465, 0.09337, 0.09337, 0.00000, 0.00000
59, 0.00865, 0.00809, 0.00799, 0.00809, 0.03962, 0.09247, 0.03776, 0.03776, 0.03487, 0.01559
60, 0.00737, 0.00793, 0.00719, 0.00793, 0.02505, 0.14549, 0.09138, 0.09138, 0.02723, 0.01798
61, 0.05525, 0.00000, 0.02759, 0.00000, 0.05797, 0.03305, 0.19736, 0.19736, 0.21952, 0.00000
62, 0.00000, 0.00000, 0.00000, 0.00000, 0.01168, 0.11402, 0.06457, 0.06457, 0.05381, 0.01014
63, 0.06022, 0.04020, 0.03741, 0.03948, 0.05737, 0.10379, 0.09370, 0.09370, 0.06466, 0.03838
64, 0.03144, 0.00000, 0.00000, 0.00000, 0.00000, 0.06286, 0.05341, 0.05341, 0.02917, 0.00000
65, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06647, 0.00000, 0.00000, 0.08061, 0.00000
66, 0.00000, 0.01509, 0.00000, 0.01509, 0.10110, 0.21349, 0.01666, 0.01666, 0.06284, 0.03748
67, 0.01038, 0.01893, 0.01917, 0.01893, 0.15712, 0.22620, 0.14602, 0.14602, 0.14404, 0.05162
68, 0.02293, 0.01584, 0.01501, 0.01584, 0.04698, 0.13275, 0.08980, 0.08980, 0.08198, 0.01489
69, 0.03682, 0.07135, 0.03523, 0.03726, 0.04136, 0.04935, 0.08153, 0.08153, 0.04363, 0.03342
70, 0.00000, 0.02529, 0.00000, 0.00000, 0.05580, 0.17705, 0.04302, 0.04302, 0.07175, 0.00000
71, 0.00000, 0.00000, 0.00000, 0.00000, 0.03361, 0.00000, 0.05184, 0.05184, 0.07382, 0.03319
72, 0.05959, 0.05029, 0.05020, 0.05033, 0.14680, 0.19482, 0.16181, 0.16181, 0.21468, 0.08623
73, 0.10662, 0.11081, 0.10200, 0.10703, 0.04455, 0.40610, 0.17867, 0.17867, 0.16285, 0.07607
74, 0.00000, 0.00000, 0.00000, 0.00000, 0.08041, 0.15889, 0.02452, 0.02452, 0.05815, 0.02095
75, 0.02594, 0.02390, 0.00000, 0.02800, 0.00000, 0.11585, 0.00000, 0.00000, 0.00000, 0.02439
76, 0.05867, 0.01987, 0.01899, 0.01987, 0.05118, 0.17473, 0.07953, 0.07953, 0.07886, 0.04482
77, 0.09535, 0.07743, 0.05245, 0.07743, 0.04477, 0.07828, 0.22341, 0.22341, 0.29632, 0.10311
78, 0.00851, 0.00777, 0.01524, 0.00777, 0.03414, 0.10843, 0.03314, 0.03314, 0.02049, 0.03113
79, 0.01124, 0.02618, 0.01834, 0.02618, 0.00000, 0.04747, 0.00764, 0.00764, 0.00727, 0.00815
80, 0.04690, 0.04991, 0.04460, 0.04564, 0.08932, 0.12023, 0.20991, 0.20991, 0.15296, 0.06938
81, 0.00000, 0.11262, 0.00000, 0.05335, 0.00000, 0.15145, 0.00000, 0.00000, 0.00000, 0.05151
82, 0.03379, 0.02297, 0.01931, 0.02142, 0.01998, 0.12970, 0.00000, 0.00000, 0.03780, 0.00000
83, 0.02321, 0.07165, 0.04848, 0.07422, 0.00000, 0.24621, 0.09002, 0.09002, 0.18534, 0.10441
84, 0.00000, 0.02082, 0.00000, 0.00000, 0.08686, 0.06314, 0.04933, 0.04933, 0.06855, 0.04003
85, 0.00000, 0.00000, 0.00000, 0.00000, 0.16049, 0.25957, 0.23497, 0.23497, 0.17494, 0.01908
86, 0.08612, 0.07853, 0.11947, 0.12539, 0.00000, 0.08372, 0.29746, 0.29746, 0.17617, 0.14560
87, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03677, 0.00000, 0.00000, 0.03917, 0.00000
88, 0.05873, 0.06509, 0.04377, 0.06509, 0.06991, 0.21330, 0.28126, 0.28126, 0.20368, 0.06785
89, 0.02073, 0.04653, 0.04314, 0.04728, 0.00000, 0.14025, 0.05073, 0.05073, 0.07606, 0.02933
90, 0.00000, 0.02020, 0.02327, 0.02020, 0.07112, 0.18347, 0.03918, 0.03918, 0.02157, 0.02719
91, 0.00000, 0.00000, 0.00000, 0.00000, 0.04318, 0.04579, 0.05592, 0.05592, 0.00000, 0.00000
92, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03339
93, 0.00000, 0.09350, 0.04224, 0.15893, 0.00000, 0.40518, 0.04485, 0.04485, 0.09738, 0.08925
94, 0.00000, 0.02969, 0.00000, 0.03089, 0.07473, 0.27645, 0.03769, 0.03769, 0.06496, 0.00000
95, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.05686, 0.00000, 0.00000, 0.00000, 0.00000
96, 0.01518, 0.04463, 0.03106, 0.04463, 0.12805, 0.21605, 0.21047, 0.21047, 0.08732, 0.01463
97, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15962, 0.00000, 0.00000, 0.08809, 0.00000
98, 0.05892, 0.03445, 0.03299, 0.03445, 0.19740, 0.33946, 0.19016, 0.19016, 0.19149, 0.05120
99, 0.04847, 0.02785, 0.01794, 0.02785, 0.06825, 0.17254, 0.06020, 0.06020, 0.05364, 0.01969
100, 0.01645, 0.03707, 0.04561, 0.03707, 0.10928, 0.27930, 0.18304, 0.18304, 0.19556, 0.08311
101, 0.00000, 0.09362, 0.05470, 0.06496, 0.00000, 0.11059, 0.03326, 0.03326, 0.13666, 0.00000
102, 0.08055, 0.05902, 0.05579, 0.05644, 0.00000, 0.24829, 0.09440, 0.09440, 0.06532, 0.06660
103, 0.02993, 0.02655, 0.02641, 0.02648, 0.00000, 0.10130, 0.10764, 0.10764, 0.13426, 0.02641
104, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.32724, 0.14996, 0.14996, 0.00000, 0.04255
105, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03845, 0.03114, 0.03114, 0.06365, 0.00000
106, 0.08632, 0.09268, 0.09140, 0.08649, 0.00000, 0.21496, 0.08059, 0.08059, 0.00000, 0.00000
107, 0.03303, 0.05454, 0.07008, 0.05454, 0.11827, 0.25296, 0.17556, 0.17556, 0.21446, 0.03304
108, 0.08546, 0.10238, 0.08488, 0.09623, 0.10073, 0.09493, 0.15430, 0.15430, 0.23587, 0.09541
109, 0.01196, 0.00000, 0.01136, 0.00000, 0.06163, 0.09715, 0.10516, 0.10516, 0.04825, 0.02982
110, 0.03729, 0.04984, 0.03547, 0.03475, 0.13216, 0.35608, 0.18029, 0.18029, 0.10502, 0.01763
111, 0.06077, 0.09403, 0.08958, 0.09838, 0.00000, 0.15194, 0.00000, 0.00000, 0.04413, 0.04548
112, 0.04425, 0.06129, 0.06265, 0.06129, 0.15603, 0.14633, 0.26313, 0.26313, 0.19171, 0.09112
113, 0.04046, 0.00000, 0.03590, 0.00000, 0.12219, 0.12596, 0.17665, 0.17665, 0.18118, 0.05040
114, 0.00000, 0.00000, 0.00000, 0.00000, 0.06630, 0.13934, 0.15792, 0.15792, 0.06019, 0.00000
115, 0.00734, 0.00000, 0.00000, 0.00000, 0.03541, 0.04445, 0.03937, 0.03937, 0.03164, 0.00743
116, 0.03184, 0.01604, 0.01672, 0.01604, 0.06908, 0.18132, 0.10065, 0.10065, 0.08396, 0.05123
117, 0.04858, 0.04873, 0.00000, 0.00000, 0.00000, 0.04921, 0.00000, 0.00000, 0.00000, 0.00000
118, 0.00000, 0.03479, 0.00000, 0.04002, 0.00000, 0.03828, 0.04470, 0.04470, 0.03152, 0.00000
119, 0.10666, 0.06929, 0.06551, 0.06943, 0.00000, 0.07453, 0.07406, 0.07406, 0.06768, 0.00000
120, 0.00000, 0.01798, 0.01773, 0.01798, 0.12829, 0.25143, 0.15669, 0.15669, 0.04364, 0.03364
121, 0.02989, 0.03400, 0.00000, 0.02804, 0.06545, 0.14670, 0.07170, 0.07170, 0.08370, 0.02811
122, 0.00000, 0.02948, 0.02598, 0.02621, 0.07971, 0.12225, 0.04734, 0.04734, 0.08823, 0.03000
123, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09093, 0.03639, 0.03639, 0.00000, 0.04209
124, 0.01457, 0.00000, 0.00000, 0.00000, 0.05326, 0.18096, 0.04230, 0.04230, 0.05177, 0.05368
125, 0.00000, 0.00000, 0.00000, 0.02777, 0.04593, 0.17065, 0.02315, 0.02315, 0.00000, 0.00000
126, 0.03962, 0.03491, 0.03696, 0.03416, 0.00000, 0.08030, 0.03416, 0.03416, 0.00000, 0.00000
127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06592, 0.06592, 0.00000, 0.00000
128, 0.01473, 0.02350, 0.02464, 0.02350, 0.11600, 0.23286, 0.23660, 0.23660, 0.13935, 0.07151
129, 0.03529, 0.01985, 0.01995, 0.01985, 0.07338, 0.19037, 0.16349, 0.16349, 0.12852, 0.06892
130, 0.00000, 0.00000, 0.01830, 0.00000, 0.01825, 0.08280, 0.12756, 0.12756, 0.02072, 0.00000
131, 0.02379, 0.04729, 0.02604, 0.02914, 0.06633, 0.19122, 0.04874, 0.04874, 0.11236, 0.02321
132, 0.01728, 0.00000, 0.00000, 0.00000, 0.01958, 0.07538, 0.05531, 0.05531, 0.05841, 0.00000
133, 0.02577, 0.02228, 0.02290, 0.02228, 0.13780, 0.23522, 0.15551, 0.15551, 0.16384, 0.08310
134, 0.00000, 0.11395, 0.00000, 0.09872, 0.00000, 0.15041, 0.06052, 0.06052, 0.10087, 0.06516
135, 0.00864, 0.00000, 0.00893, 0.00000, 0.07623, 0.07558, 0.04551, 0.04551, 0.04905, 0.02741
136, 0.03003, 0.00000, 0.06162, 0.00000, 0.02996, 0.00000, 0.07482, 0.07482, 0.06194, 0.03555
137, 0.05019, 0.03935, 0.03210, 0.03935, 0.08305, 0.22226, 0.07415, 0.07415, 0.10238, 0.05398
138, 0.04934, 0.03546, 0.04621, 0.03546, 0.05776, 0.21535, 0.02127, 0.02127, 0.06773, 0.07813
139, 0.00000, 0.00000, 0.00000, 0.00000, 0.07553, 0.21418, 0.11762, 0.11762, 0.04925, 0.00000
140, 0.00000, 0.00000, 0.00000, 0.00000, 0.04606, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
141, 0.00933, 0.00000, 0.00889, 0.00000, 0.08356, 0.15387, 0.13175, 0.13175, 0.10394, 0.05850
142, 0.00826, 0.00717, 0.00799, 0.00717, 0.04131, 0.13998, 0.04738, 0.04738, 0.05125, 0.01926
143, 0.05497, 0.05765, 0.05335, 0.06212, 0.00000, 0.26105, 0.11929, 0.11929, 0.11958, 0.00000
144, 0.00000, 0.00000, 0.00000, 0.00000, 0.07348, 0.07489, 0.03697, 0.03697, 0.00000, 0.00000
145, 0.00719, 0.03288, 0.04071, 0.03288, 0.10332, 0.11733, 0.17383, 0.17383, 0.14934, 0.04163
146, 0.04612, 0.00000, 0.00000, 0.00000, 0.09973, 0.21783, 0.11000, 0.11000, 0.14823, 0.04687
147, 0.03838, 0.07435, 0.03748, 0.07834, 0.02888, 0.31657, 0.10336, 0.10336, 0.12052, 0.02811
148, 0.02363, 0.00000, 0.00000, 0.00000, 0.15035, 0.11611, 0.09042, 0.09042, 0.08751, 0.05350
149, 0.02834, 0.04624, 0.02507, 0.04468, 0.09402, 0.11824, 0.17547, 0.17547, 0.18164, 0.15825
150, 0.00000, 0.00000, 0.00000, 0.00000, 0.10825, 0.20216, 0.08068, 0.08068, 0.10741, 0.02110
151, 0.01513, 0.01594, 0.01552, 0.01594, 0.13254, 0.15158, 0.23165, 0.23165, 0.15564, 0.05968
152, 0.03932, 0.03600, 0.03660, 0.03600, 0.13272, 0.25059, 0.19973, 0.19973, 0.11097, 0.04008
153, 0.02029, 0.01608, 0.01775, 0.01619, 0.06184, 0.19610, 0.05646, 0.05646, 0.08526, 0.01676
154, 0.00000, 0.03298, 0.00000, 0.03152, 0.00000, 0.16801, 0.03124, 0.03124, 0.03338, 0.02949
155, 0.00000, 0.00730, 0.00732, 0.00730, 0.04929, 0.09769, 0.07659, 0.07659, 0.06300, 0.05503
156, 0.02341, 0.02836, 0.00000, 0.04929, 0.02666, 0.25331, 0.02358, 0.02358, 0.02471, 0.06069
157, 0.03301, 0.03236, 0.04857, 0.03236, 0.04908, 0.22451, 0.10989, 0.10989, 0.04841, 0.03340
158, 0.02247, 0.02157, 0.02342, 0.02172, 0.00000, 0.02280, 0.05656, 0.05656, 0.05299, 0.00000
159, 0.05023, 0.03992, 0.03938, 0.03983, 0.02820, 0.12357, 0.10889, 0.10889, 0.12803, 0.07385
160, 0.01833, 0.03409, 0.03585, 0.03409, 0.03155, 0.13056, 0.10235, 0.10235, 0.11137, 0.05304
161, 0.03866, 0.03578, 0.02307, 0.03578, 0.12578, 0.13632, 0.13115, 0.13115, 0.06783, 0.02555
162, 0.00000, 0.07865, 0.03227, 0.07580, 0.03171, 0.18867, 0.10826, 0.10826, 0.16952, 0.06648
163, 0.05674, 0.10569, 0.10550, 0.11243, 0.00000, 0.45997, 0.00000, 0.00000, 0.06176, 0.00000
164, 0.03619, 0.11034, 0.07224, 0.08436, 0.07427, 0.27767, 0.13438, 0.13438, 0.19636, 0.04622
165, 0.01283, 0.01051, 0.01039, 0.01051, 0.04525, 0.09206, 0.02141, 0.02141, 0.04132, 0.02452
166, 0.03084, 0.03154, 0.04280, 0.03154, 0.00000, 0.03379, 0.13352, 0.13352, 0.15893, 0.12034
167, 0.06212, 0.06552, 0.06138, 0.09954, 0.06665, 0.32160, 0.08423, 0.08423, 0.10600, 0.06320
168, 0.05333, 0.05416, 0.05744, 0.05404, 0.02307, 0.18936, 0.08943, 0.08943, 0.10138, 0.07688
169, 0.00000, 0.03824, 0.00000, 0.00000, 0.10523, 0.17256, 0.04633, 0.04633, 0.04459, 0.00000
170, 0.01566, 0.02233, 0.02956, 0.02233, 0.00812, 0.12522, 0.10883, 0.10883, 0.10088, 0.06177
171, 0.03259, 0.03138, 0.02135, 0.03138, 0.16620, 0.19439, 0.20816, 0.20816, 0.15844, 0.09659
172, 0.00000, 0.00000, 0.00000, 0.00000, 0.02128, 0.15741, 0.08851, 0.08851, 0.04439, 0.03045
173, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03121, 0.00000, 0.00000, 0.00000, 0.00000
174, 0.00000, 0.00000, 0.00000, 0.00000, 0.06982, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
175, 0.01837, 0.02046, 0.02072, 0.02100, 0.15114, 0.26469, 0.09236, 0.09236, 0.06637, 0.01643
176, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.02635, 0.00000, 0.00000, 0.00000, 0.00000
177, 0.00000, 0.12024, 0.00000, 0.07605, 0.00000, 0.18091, 0.20498, 0.20498, 0.21533, 0.05515
178, 0.00000, 0.03230, 0.00000, 0.05963, 0.06531, 0.20422, 0.11088, 0.11088, 0.09733, 0.00000
179, 0.00000, 0.00000, 0.00000, 0.00000, 0.05920, 0.23348, 0.09014, 0.09014, 0.02949, 0.00000
180, 0.00000, 0.03097, 0.00000, 0.00000, 0.03359, 0.10755, 0.00000, 0.00000, 0.02783, 0.02447
181, 0.02202, 0.02546, 0.00000, 0.00000, 0.06348, 0.13359, 0.02300, 0.02300, 0.02172, 0.02090
182, 0.05948, 0.05071, 0.02991, 0.05283, 0.05744, 0.18245, 0.08282, 0.08282, 0.11411, 0.05697
183, 0.03234, 0.05233, 0.03585, 0.05125, 0.13601, 0.12540, 0.12318, 0.12318, 0.09282, 0.08608
184, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09153, 0.00000, 0.00000, 0.00000, 0.00000
185, 0.06950, 0.03288, 0.04122, 0.03288, 0.00766, 0.12330, 0.08538, 0.08538, 0.05391, 0.01719
186, 0.03826, 0.01988, 0.02057, 0.01988, 0.03478, 0.17562, 0.10366, 0.10366, 0.02790, 0.01913
187, 0.00000, 0.00000, 0.00000, 0.00000, 0.05766, 0.04650, 0.00000, 0.00000, 0.00000, 0.00000
188, 0.05548, 0.03791, 0.00000, 0.03503, 0.00000, 0.36132, 0.09263, 0.09263, 0.15406, 0.03017
189, 0.03994, 0.01290, 0.01283, 0.01290, 0.12312, 0.18152, 0.10098, 0.10098, 0.04227, 0.00000
190, 0.02482, 0.02719, 0.02627, 0.02875, 0.02373, 0.14889, 0.04659, 0.04659, 0.10483, 0.00000
191, 0.01755, 0.01546, 0.01559, 0.01546, 0.09446, 0.24339, 0.09076, 0.09076, 0.12756, 0.04324
192, 0.01312, 0.01205, 0.02346, 0.01205, 0.10519, 0.12357, 0.14751, 0.14751, 0.12250, 0.08470
193, 0.00000, 0.04565, 0.00000, 0.00000, 0.00000, 0.08177, 0.07403, 0.07403, 0.07403, 0.00000
194, 0.00790, 0.00000, 0.00000, 0.00000, 0.00000, 0.14353, 0.03247, 0.03247, 0.02948, 0.00000
195, 0.01081, 0.00000, 0.00000, 0.00000, 0.03048, 0.04029, 0.00944, 0.00944, 0.00000, 0.01075
196, 0.00000, 0.05292, 0.05591, 0.05515, 0.00000, 0.11065, 0.07055, 0.07055, 0.07133, 0.05893
197, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10912, 0.02865, 0.02865, 0.05486, 0.00000
198, 0.09569, 0.08385, 0.08676, 0.08414, 0.00000, 0.27356, 0.08535, 0.08535, 0.17634, 0.06329
199, 0.08689, 0.06618, 0.06017, 0.06383, 0.08210, 0.38574, 0.17676, 0.17676, 0.19362, 0.02808
200, 0.07727, 0.04282, 0.04200, 0.04141, 0.00000, 0.00000, 0.14438, 0.14438, 0.15538, 0.04459
201, 0.02806, 0.02517, 0.05154, 0.02517, 0.08274, 0.22750, 0.10323, 0.10323, 0.10356, 0.09152
202, 0.05584, 0.02940, 0.02780, 0.02940, 0.06989, 0.21932, 0.21724, 0.21724, 0.16022, 0.05463
203, 0.12312, 0.24346, 0.13934, 0.20568, 0.00000, 0.35224, 0.35641, 0.35641, 0.37532, 0.08084
204, 0.07040, 0.06343, 0.05575, 0.06343, 0.05430, 0.18098, 0.16617, 0.16617, 0.16338, 0.11971
205, 0.04205, 0.02090, 0.02902, 0.02090, 0.14364, 0.23660, 0.14232, 0.14232, 0.11311, 0.06662
206, 0.06706, 0.04939, 0.04948, 0.04939, 0.19320, 0.11005, 0.17208, 0.17208, 0.16221, 0.03227
207, 0.00000, 0.00000, 0.00000, 0.00000, 0.01545, 0.16967, 0.03837, 0.03837, 0.02359, 0.00000
208, 0.02302, 0.00000, 0.02352, 0.00000, 0.00000, 0.06769, 0.05512, 0.05512, 0.04974, 0.02594
209, 0.00000, 0.01354, 0.01347, 0.01354, 0.03427, 0.13312, 0.00000, 0.00000, 0.02666, 0.00000
210, 0.00000, 0.00000, 0.00000, 0.00000, 0.04581, 0.17583, 0.00000, 0.00000, 0.00000, 0.00000
211, 0.05165, 0.04733, 0.00000, 0.00000, 0.00000, 0.17924, 0.05238, 0.05238, 0.00000, 0.00000
212, 0.05765, 0.06373, 0.05552, 0.06612, 0.00000, 0.05674, 0.05552, 0.05552, 0.07984, 0.06612
213, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.04395, 0.00000, 0.00000, 0.07636, 0.00000
214, 0.05234, 0.00000, 0.00000, 0.00000, 0.04873, 0.04921, 0.00000, 0.00000, 0.00000, 0.00000
215, 0.02137, 0.02537, 0.00000, 0.06787, 0.02492, 0.03087, 0.06610, 0.06610, 0.04248, 0.00000
216, 0.00000, 0.00000, 0.00000, 0.05543, 0.00000, 0.30278, 0.00000, 0.00000, 0.04555, 0.00000
217, 0.00000, 0.00000, 0.00000, 0.00000, 0.07353, 0.20658, 0.08348, 0.08348, 0.05304, 0.01322
218, 0.01603, 0.00774, 0.00760, 0.00774, 0.06698, 0.16700, 0.09372, 0.09372, 0.03967, 0.00724
219, 0.02955, 0.05206, 0.02707, 0.02987, 0.02183, 0.17940, 0.09969, 0.09969, 0.13010, 0.02193
220, 0.12657, 0.15102, 0.14285, 0.14597, 0.04168, 0.30320, 0.18011, 0.18011, 0.20849, 0.02300
221, 0.05571, 0.05094, 0.05127, 0.05653, 0.00000, 0.15348, 0.12614, 0.12614, 0.11940, 0.00000
222, 0.00000, 0.00000, 0.00000, 0.00000, 0.04344, 0.15312, 0.09551, 0.09551, 0.20225, 0.00000
223, 0.00000, 0.00000, 0.01513, 0.00000, 0.08096, 0.18356, 0.07336, 0.07336, 0.06762, 0.00000
