uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
58, 0.02000, 0.01000, 0.02000, 0.01000, 0.06000, 0.13000, 0.10000, 0.10000, 0.04000, 0.03000
59, 0.01000, 0.02000, 0.03000, 0.02000, 0.04000, 0.16000, 0.16000, 0.16000, 0.07000, 0.04000
60, 0.00000, 0.00000, 0.00000, 0.00000, 0.08000, 0.12000, 0.07000, 0.07000, 0.05000, 0.01000
61, 0.01000, 0.00000, 0.00000, 0.00000, 0.02000, 0.13000, 0.12000, 0.12000, 0.10000, 0.03000
62, 0.01000, 0.01000, 0.01000, 0.01000, 0.05000, 0.14000, 0.01000, 0.01000, 0.03000, 0.00000
63, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.04000, 0.00000, 0.00000, 0.00000, 0.01000
64, 0.03000, 0.01000, 0.01000, 0.02000, 0.04000, 0.06000, 0.02000, 0.02000, 0.06000, 0.02000
65, 0.00000, 0.01000, 0.00000, 0.01000, 0.00000, 0.02000, 0.01000, 0.01000, 0.01000, 0.00000
66, 0.00000, 0.01000, 0.00000, 0.01000, 0.05000, 0.03000, 0.04000, 0.04000, 0.03000, 0.00000
67, 0.00000, 0.00000, 0.00000, 0.00000, 0.02000, 0.02000, 0.01000, 0.01000, 0.01000, 0.01000
68, 0.02000, 0.02000, 0.01000, 0.02000, 0.01000, 0.10000, 0.02000, 0.02000, 0.03000, 0.04000
69, 0.03000, 0.00000, 0.00000, 0.00000, 0.15000, 0.19000, 0.14000, 0.14000, 0.12000, 0.05000
70, 0.05000, 0.02000, 0.02000, 0.02000, 0.15000, 0.23000, 0.08000, 0.08000, 0.10000, 0.08000
71, 0.04000, 0.04000, 0.05000, 0.04000, 0.11000, 0.12000, 0.12000, 0.12000, 0.11000, 0.07000
72, 0.00000, 0.00000, 0.00000, 0.00000, 0.06000, 0.13000, 0.07000, 0.07000, 0.02000, 0.01000
73, 0.02000, 0.03000, 0.03000, 0.03000, 0.16000, 0.20000, 0.13000, 0.13000, 0.18000, 0.06000
74, 0.01000, 0.01000, 0.00000, 0.01000, 0.00000, 0.03000, 0.01000, 0.01000, 0.02000, 0.01000
75, 0.01000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08000, 0.01000, 0.01000, 0.06000, 0.00000
76, 0.00000, 0.00000, 0.00000, 0.00000, 0.01000, 0.03000, 0.02000, 0.02000, 0.03000, 0.01000
77, 0.01000, 0.00000, 0.01000, 0.00000, 0.06000, 0.11000, 0.10000, 0.10000, 0.08000, 0.04000
78, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.01000, 0.00000, 0.00000, 0.00000, 0.00000
79, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.01000, 0.01000, 0.01000, 0.01000, 0.00000
80, 0.02000, 0.06000, 0.05000, 0.06000, 0.11000, 0.07000, 0.07000, 0.07000, 0.06000, 0.05000
81, 0.02000, 0.02000, 0.02000, 0.02000, 0.04000, 0.14000, 0.07000, 0.07000, 0.08000, 0.05000
82, 0.01000, 0.02000, 0.01000, 0.02000, 0.01000, 0.06000, 0.05000, 0.05000, 0.04000, 0.02000
83, 0.01000, 0.00000, 0.00000, 0.00000, 0.04000, 0.04000, 0.05000, 0.05000, 0.05000, 0.01000
84, 0.00000, 0.01000, 0.01000, 0.01000, 0.01000, 0.17000, 0.20000, 0.20000, 0.14000, 0.07000
85, 0.03000, 0.01000, 0.02000, 0.01000, 0.11000, 0.20000, 0.10000, 0.10000, 0.09000, 0.03000
86, 0.03000, 0.01000, 0.01000, 0.01000, 0.08000, 0.14000, 0.06000, 0.06000, 0.03000, 0.03000
87, 0.00000, 0.01000, 0.01000, 0.01000, 0.08000, 0.16000, 0.05000, 0.05000, 0.07000, 0.07000
88, 0.00000, 0.00000, 0.00000, 0.00000, 0.13000, 0.16000, 0.15000, 0.15000, 0.13000, 0.01000
89, 0.01000, 0.00000, 0.00000, 0.00000, 0.02000, 0.04000, 0.02000, 0.02000, 0.00000, 0.00000
90, 0.02000, 0.02000, 0.02000, 0.02000, 0.09000, 0.11000, 0.08000, 0.08000, 0.07000, 0.04000
91, 0.02000, 0.00000, 0.01000, 0.00000, 0.12000, 0.15000, 0.19000, 0.19000, 0.10000, 0.05000
92, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03000, 0.01000, 0.01000, 0.03000, 0.01000
93, 0.02000, 0.03000, 0.05000, 0.03000, 0.01000, 0.16000, 0.05000, 0.05000, 0.10000, 0.03000
94, 0.05000, 0.04000, 0.05000, 0.04000, 0.11000, 0.17000, 0.16000, 0.16000, 0.14000, 0.08000
95, 0.04000, 0.03000, 0.04000, 0.03000, 0.03000, 0.06000, 0.05000, 0.05000, 0.05000, 0.06000
96, 0.00000, 0.00000, 0.00000, 0.00000, 0.04000, 0.13000, 0.03000, 0.03000, 0.07000, 0.00000
97, 0.01000, 0.01000, 0.01000, 0.01000, 0.02000, 0.04000, 0.04000, 0.04000, 0.05000, 0.03000
98, 0.01000, 0.01000, 0.00000, 0.01000, 0.09000, 0.16000, 0.15000, 0.15000, 0.13000, 0.07000
99, 0.02000, 0.04000, 0.01000, 0.03000, 0.00000, 0.06000, 0.04000, 0.04000, 0.04000, 0.02000
100, 0.01000, 0.01000, 0.01000, 0.01000, 0.06000, 0.11000, 0.07000, 0.07000, 0.08000, 0.01000
101, 0.03000, 0.03000, 0.02000, 0.03000, 0.19000, 0.24000, 0.22000, 0.22000, 0.16000, 0.10000
102, 0.03000, 0.01000, 0.00000, 0.01000, 0.08000, 0.17000, 0.12000, 0.12000, 0.05000, 0.06000
103, 0.05000, 0.03000, 0.05000, 0.03000, 0.07000, 0.17000, 0.13000, 0.13000, 0.13000, 0.07000
104, 0.01000, 0.01000, 0.01000, 0.01000, 0.10000, 0.20000, 0.10000, 0.10000, 0.05000, 0.04000
105, 0.03000, 0.03000, 0.04000, 0.03000, 0.06000, 0.06000, 0.06000, 0.06000, 0.07000, 0.05000
106, 0.02000, 0.00000, 0.01000, 0.00000, 0.08000, 0.15000, 0.10000, 0.10000, 0.04000, 0.03000
107, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.01000, 0.00000, 0.00000, 0.01000, 0.00000
108, 0.02000, 0.05000, 0.05000, 0.05000, 0.03000, 0.18000, 0.11000, 0.11000, 0.16000, 0.10000
109, 0.01000, 0.01000, 0.02000, 0.02000, 0.04000, 0.05000, 0.03000, 0.03000, 0.02000, 0.00000
110, 0.02000, 0.01000, 0.00000, 0.01000, 0.04000, 0.10000, 0.06000, 0.06000, 0.05000, 0.02000
111, 0.01000, 0.00000, 0.00000, 0.00000, 0.05000, 0.08000, 0.03000, 0.03000, 0.04000, 0.01000
112, 0.02000, 0.00000, 0.00000, 0.00000, 0.02000, 0.06000, 0.05000, 0.05000, 0.04000, 0.00000
113, 0.05000, 0.03000, 0.04000, 0.03000, 0.06000, 0.20000, 0.13000, 0.13000, 0.14000, 0.08000
114, 0.02000, 0.03000, 0.04000, 0.03000, 0.09000, 0.17000, 0.09000, 0.09000, 0.09000, 0.08000
115, 0.04000, 0.04000, 0.05000, 0.04000, 0.11000, 0.16000, 0.14000, 0.14000, 0.11000, 0.08000
116, 0.00000, 0.00000, 0.00000, 0.00000, 0.02000, 0.02000, 0.00000, 0.00000, 0.00000, 0.00000
117, 0.02000, 0.02000, 0.02000, 0.02000, 0.11000, 0.20000, 0.07000, 0.07000, 0.12000, 0.06000
118, 0.04000, 0.02000, 0.02000, 0.02000, 0.00000, 0.16000, 0.11000, 0.11000, 0.10000, 0.03000
119, 0.03000, 0.01000, 0.03000, 0.01000, 0.11000, 0.11000, 0.08000, 0.08000, 0.09000, 0.03000
120, 0.03000, 0.02000, 0.03000, 0.02000, 0.03000, 0.08000, 0.09000, 0.09000, 0.09000, 0.05000
121, 0.00000, 0.00000, 0.00000, 0.00000, 0.05000, 0.04000, 0.05000, 0.05000, 0.05000, 0.00000
122, 0.01000, 0.01000, 0.02000, 0.01000, 0.07000, 0.09000, 0.07000, 0.07000, 0.09000, 0.01000
123, 0.01000, 0.03000, 0.02000, 0.03000, 0.00000, 0.04000, 0.00000, 0.00000, 0.02000, 0.00000
124, 0.01000, 0.02000, 0.01000, 0.02000, 0.07000, 0.13000, 0.10000, 0.10000, 0.08000, 0.00000
125, 0.03000, 0.06000, 0.06000, 0.06000, 0.01000, 0.23000, 0.10000, 0.10000, 0.14000, 0.13000
126, 0.02000, 0.01000, 0.02000, 0.01000, 0.02000, 0.05000, 0.01000, 0.01000, 0.01000, 0.01000
127, 0.00000, 0.00000, 0.02000, 0.00000, 0.08000, 0.15000, 0.02000, 0.02000, 0.04000, 0.03000
128, 0.01000, 0.01000, 0.01000, 0.01000, 0.03000, 0.09000, 0.05000, 0.05000, 0.05000, 0.01000
129, 0.03000, 0.01000, 0.02000, 0.01000, 0.03000, 0.16000, 0.07000, 0.07000, 0.11000, 0.07000
130, 0.05000, 0.04000, 0.05000, 0.04000, 0.00000, 0.03000, 0.05000, 0.05000, 0.05000, 0.04000
131, 0.00000, 0.00000, 0.00000, 0.00000, 0.03000, 0.07000, 0.03000, 0.03000, 0.03000, 0.01000
132, 0.02000, 0.03000, 0.04000, 0.03000, 0.02000, 0.08000, 0.08000, 0.08000, 0.05000, 0.03000
133, 0.01000, 0.02000, 0.01000, 0.02000, 0.13000, 0.11000, 0.07000, 0.07000, 0.07000, 0.04000
134, 0.03000, 0.05000, 0.04000, 0.05000, 0.07000, 0.10000, 0.09000, 0.09000, 0.10000, 0.09000
135, 0.00000, 0.03000, 0.03000, 0.03000, 0.02000, 0.16000, 0.06000, 0.06000, 0.06000, 0.05000
136, 0.01000, 0.00000, 0.01000, 0.00000, 0.06000, 0.05000, 0.05000, 0.05000, 0.05000, 0.04000
137, 0.00000, 0.00000, 0.00000, 0.00000, 0.04000, 0.06000, 0.04000, 0.04000, 0.02000, 0.02000
138, 0.03000, 0.02000, 0.02000, 0.02000, 0.04000, 0.07000, 0.05000, 0.05000, 0.03000, 0.04000
139, 0.03000, 0.04000, 0.04000, 0.04000, 0.09000, 0.14000, 0.11000, 0.11000, 0.10000, 0.03000
140, 0.10000, 0.05000, 0.03000, 0.05000, 0.11000, 0.17000, 0.11000, 0.11000, 0.12000, 0.07000
141, 0.00000, 0.00000, 0.00000, 0.00000, 0.05000, 0.08000, 0.06000, 0.06000, 0.07000, 0.01000
142, 0.00000, 0.02000, 0.01000, 0.01000, 0.04000, 0.09000, 0.02000, 0.02000, 0.04000, 0.01000
143, 0.02000, 0.01000, 0.01000, 0.01000, 0.06000, 0.06000, 0.07000, 0.07000, 0.04000, 0.01000
144, 0.01000, 0.00000, 0.01000, 0.01000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
145, 0.02000, 0.01000, 0.02000, 0.01000, 0.09000, 0.19000, 0.12000, 0.12000, 0.12000, 0.07000
146, 0.00000, 0.00000, 0.00000, 0.00000, 0.10000, 0.17000, 0.09000, 0.09000, 0.09000, 0.04000
147, 0.00000, 0.01000, 0.00000, 0.01000, 0.03000, 0.11000, 0.02000, 0.02000, 0.01000, 0.01000
148, 0.01000, 0.02000, 0.02000, 0.02000, 0.03000, 0.12000, 0.06000, 0.06000, 0.06000, 0.03000
149, 0.01000, 0.01000, 0.02000, 0.01000, 0.09000, 0.17000, 0.07000, 0.07000, 0.06000, 0.02000
150, 0.08000, 0.05000, 0.06000, 0.05000, 0.18000, 0.21000, 0.15000, 0.15000, 0.19000, 0.09000
151, 0.02000, 0.01000, 0.01000, 0.01000, 0.08000, 0.12000, 0.04000, 0.04000, 0.04000, 0.00000
152, 0.04000, 0.03000, 0.04000, 0.03000, 0.08000, 0.13000, 0.08000, 0.08000, 0.06000, 0.04000
153, 0.00000, 0.00000, 0.00000, 0.00000, 0.02000, 0.05000, 0.04000, 0.04000, 0.05000, 0.00000
154, 0.03000, 0.03000, 0.02000, 0.03000, 0.06000, 0.14000, 0.06000, 0.06000, 0.09000, 0.05000
155, 0.00000, 0.01000, 0.00000, 0.00000, 0.00000, 0.06000, 0.01000, 0.01000, 0.03000, 0.00000
156, 0.00000, 0.02000, 0.02000, 0.02000, 0.16000, 0.18000, 0.17000, 0.17000, 0.15000, 0.04000
157, 0.00000, 0.01000, 0.01000, 0.01000, 0.00000, 0.16000, 0.04000, 0.04000, 0.06000, 0.02000
158, 0.02000, 0.01000, 0.02000, 0.01000, 0.07000, 0.09000, 0.04000, 0.04000, 0.04000, 0.00000
159, 0.00000, 0.00000, 0.00000, 0.00000, 0.05000, 0.11000, 0.04000, 0.04000, 0.05000, 0.01000
160, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06000, 0.02000, 0.02000, 0.00000, 0.02000
161, 0.00000, 0.00000, 0.01000, 0.00000, 0.01000, 0.02000, 0.00000, 0.00000, 0.02000, 0.00000
162, 0.04000, 0.04000, 0.03000, 0.04000, 0.07000, 0.08000, 0.07000, 0.07000, 0.08000, 0.05000
163, 0.01000, 0.00000, 0.01000, 0.01000, 0.00000, 0.02000, 0.01000, 0.01000, 0.01000, 0.00000
164, 0.00000, 0.00000, 0.00000, 0.00000, 0.09000, 0.23000, 0.11000, 0.11000, 0.07000, 0.07000
165, 0.03000, 0.02000, 0.03000, 0.02000, 0.00000, 0.12000, 0.14000, 0.14000, 0.15000, 0.06000
166, 0.00000, 0.01000, 0.01000, 0.01000, 0.09000, 0.23000, 0.13000, 0.13000, 0.09000, 0.04000
167, 0.02000, 0.02000, 0.01000, 0.02000, 0.16000, 0.20000, 0.18000, 0.18000, 0.18000, 0.05000
168, 0.03000, 0.05000, 0.03000, 0.05000, 0.00000, 0.12000, 0.05000, 0.05000, 0.13000, 0.06000
169, 0.03000, 0.03000, 0.02000, 0.03000, 0.17000, 0.20000, 0.17000, 0.17000, 0.17000, 0.05000
170, 0.00000, 0.00000, 0.01000, 0.00000, 0.05000, 0.02000, 0.04000, 0.04000, 0.04000, 0.00000
171, 0.03000, 0.04000, 0.04000, 0.04000, 0.13000, 0.16000, 0.11000, 0.11000, 0.16000, 0.05000
172, 0.03000, 0.02000, 0.02000, 0.02000, 0.00000, 0.05000, 0.03000, 0.03000, 0.05000, 0.03000
173, 0.01000, 0.00000, 0.00000, 0.00000, 0.10000, 0.13000, 0.12000, 0.12000, 0.09000, 0.02000
174, 0.00000, 0.01000, 0.00000, 0.00000, 0.00000, 0.04000, 0.02000, 0.02000, 0.01000, 0.00000
175, 0.02000, 0.00000, 0.02000, 0.00000, 0.07000, 0.10000, 0.09000, 0.09000, 0.09000, 0.05000
176, 0.00000, 0.01000, 0.00000, 0.01000, 0.03000, 0.04000, 0.02000, 0.02000, 0.02000, 0.00000
177, 0.01000, 0.01000, 0.00000, 0.01000, 0.12000, 0.16000, 0.10000, 0.10000, 0.09000, 0.04000
178, 0.02000, 0.02000, 0.00000, 0.02000, 0.07000, 0.19000, 0.08000, 0.08000, 0.08000, 0.05000
179, 0.02000, 0.04000, 0.03000, 0.04000, 0.04000, 0.09000, 0.03000, 0.03000, 0.06000, 0.02000
180, 0.02000, 0.00000, 0.00000, 0.00000, 0.05000, 0.13000, 0.01000, 0.01000, 0.01000, 0.01000
181, 0.00000, 0.02000, 0.01000, 0.02000, 0.00000, 0.07000, 0.02000, 0.02000, 0.03000, 0.01000
182, 0.01000, 0.01000, 0.01000, 0.01000, 0.01000, 0.01000, 0.03000, 0.03000, 0.03000, 0.02000
183, 0.00000, 0.02000, 0.00000, 0.01000, 0.03000, 0.04000, 0.03000, 0.03000, 0.05000, 0.02000
184, 0.02000, 0.03000, 0.03000, 0.03000, 0.08000, 0.14000, 0.10000, 0.10000, 0.11000, 0.08000
185, 0.02000, 0.03000, 0.03000, 0.03000, 0.01000, 0.05000, 0.07000, 0.07000, 0.06000, 0.04000
186, 0.02000, 0.02000, 0.01000, 0.02000, 0.04000, 0.06000, 0.09000, 0.09000, 0.08000, 0.04000
187, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
188, 0.05000, 0.04000, 0.04000, 0.04000, 0.00000, 0.15000, 0.09000, 0.09000, 0.10000, 0.07000
189, 0.01000, 0.01000, 0.01000, 0.01000, 0.07000, 0.14000, 0.09000, 0.09000, 0.05000, 0.02000
190, 0.00000, 0.01000, 0.01000, 0.02000, 0.01000, 0.03000, 0.01000, 0.01000, 0.03000, 0.01000
191, 0.01000, 0.02000, 0.03000, 0.02000, 0.08000, 0.18000, 0.09000, 0.09000, 0.08000, 0.08000
192, 0.01000, 0.01000, 0.01000, 0.01000, 0.05000, 0.08000, 0.04000, 0.04000, 0.05000, 0.01000
193, 0.03000, 0.02000, 0.01000, 0.02000, 0.09000, 0.15000, 0.11000, 0.11000, 0.11000, 0.02000
194, 0.03000, 0.02000, 0.02000, 0.02000, 0.17000, 0.16000, 0.12000, 0.12000, 0.08000, 0.09000
195, 0.00000, 0.00000, 0.00000, 0.00000, 0.06000, 0.13000, 0.04000, 0.04000, 0.03000, 0.03000
196, 0.00000, 0.02000, 0.00000, 0.02000, 0.10000, 0.14000, 0.10000, 0.10000, 0.08000, 0.05000
197, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.01000, 0.00000, 0.00000, 0.01000, 0.00000
198, 0.00000, 0.01000, 0.01000, 0.01000, 0.07000, 0.18000, 0.04000, 0.04000, 0.05000, 0.05000
199, 0.01000, 0.00000, 0.00000, 0.00000, 0.01000, 0.07000, 0.03000, 0.03000, 0.02000, 0.00000
200, 0.01000, 0.03000, 0.02000, 0.03000, 0.02000, 0.12000, 0.04000, 0.04000, 0.07000, 0.04000
201, 0.03000, 0.06000, 0.05000, 0.06000, 0.06000, 0.16000, 0.16000, 0.16000, 0.16000, 0.10000
202, 0.01000, 0.01000, 0.01000, 0.01000, 0.09000, 0.13000, 0.10000, 0.10000, 0.05000, 0.02000
203, 0.03000, 0.02000, 0.03000, 0.02000, 0.07000, 0.06000, 0.04000, 0.04000, 0.08000, 0.01000
204, 0.02000, 0.03000, 0.04000, 0.03000, 0.05000, 0.22000, 0.08000, 0.08000, 0.07000, 0.03000
205, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.01000, 0.00000, 0.00000, 0.00000, 0.00000
206, 0.00000, 0.01000, 0.01000, 0.01000, 0.06000, 0.08000, 0.08000, 0.08000, 0.05000, 0.01000
207, 0.01000, 0.01000, 0.01000, 0.01000, 0.06000, 0.10000, 0.05000, 0.05000, 0.05000, 0.03000
208, 0.02000, 0.03000, 0.03000, 0.03000, 0.01000, 0.06000, 0.02000, 0.02000, 0.01000, 0.02000
209, 0.01000, 0.01000, 0.01000, 0.01000, 0.02000, 0.06000, 0.05000, 0.05000, 0.03000, 0.00000
210, 0.02000, 0.04000, 0.02000, 0.04000, 0.11000, 0.10000, 0.11000, 0.11000, 0.12000, 0.09000
211, 0.05000, 0.02000, 0.03000, 0.02000, 0.09000, 0.11000, 0.07000, 0.07000, 0.07000, 0.03000
212, 0.05000, 0.03000, 0.03000, 0.03000, 0.07000, 0.15000, 0.15000, 0.15000, 0.16000, 0.04000
213, 0.03000, 0.01000, 0.01000, 0.01000, 0.08000, 0.10000, 0.04000, 0.04000, 0.05000, 0.03000
214, 0.02000, 0.00000, 0.00000, 0.00000, 0.11000, 0.16000, 0.07000, 0.07000, 0.05000, 0.02000
215, 0.00000, 0.01000, 0.01000, 0.01000, 0.00000, 0.05000, 0.04000, 0.04000, 0.04000, 0.00000
216, 0.03000, 0.03000, 0.02000, 0.03000, 0.04000, 0.18000, 0.08000, 0.08000, 0.08000, 0.07000
217, 0.00000, 0.00000, 0.00000, 0.00000, 0.10000, 0.14000, 0.09000, 0.09000, 0.04000, 0.01000
218, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
219, 0.01000, 0.00000, 0.00000, 0.00000, 0.02000, 0.02000, 0.00000, 0.00000, 0.00000, 0.00000
220, 0.02000, 0.03000, 0.02000, 0.03000, 0.01000, 0.08000, 0.03000, 0.03000, 0.02000, 0.03000
221, 0.02000, 0.01000, 0.02000, 0.01000, 0.09000, 0.13000, 0.07000, 0.07000, 0.08000, 0.01000
222, 0.01000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06000, 0.04000, 0.04000, 0.01000, 0.01000
223, 0.04000, 0.02000, 0.02000, 0.02000, 0.09000, 0.17000, 0.05000, 0.05000, 0.08000, 0.02000
