uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
36, 0.00000, 0.00000, 0.00000, 0.00000, 0.03286, 0.16932, 0.00000, 0.00000, 0.05495, 0.03551
37, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07745, 0.07124, 0.07124, 0.00000, 0.00000
38, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.33916, 0.07847, 0.07847, 0.09804, 0.00000
39, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.13032, 0.07565, 0.07565, 0.08441, 0.00000
40, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
41, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
42, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06471, 0.00000, 0.00000, 0.00000, 0.00000
43, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10968, 0.18214, 0.18214, 0.13171, 0.00000
45, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.34118, 0.08681, 0.08681, 0.00000, 0.00000
46, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11378, 0.11378, 0.09956, 0.03234
47, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14607, 0.00000, 0.00000, 0.00000, 0.00000
48, 0.00000, 0.00000, 0.00000, 0.00000, 0.03234, 0.03475, 0.00000, 0.00000, 0.10554, 0.00000
49, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
50, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10889, 0.00000
51, 0.00000, 0.00000, 0.00000, 0.00000, 0.03962, 0.03234, 0.12248, 0.12248, 0.09130, 0.00000
52, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.04735, 0.00000, 0.00000, 0.00000, 0.00000
53, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06889, 0.00000, 0.00000, 0.00000, 0.00000
54, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
55, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.18005, 0.00000, 0.00000, 0.00000, 0.00000
56, 0.00000, 0.00000, 0.00000, 0.00000, 0.06066, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
57, 0.03234, 0.00000, 0.00000, 0.00000, 0.03962, 0.17078, 0.03636, 0.03636, 0.07102, 0.00000
58, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09791, 0.00000, 0.00000, 0.00000, 0.00000
59, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12946, 0.22574, 0.22574, 0.22669, 0.05060
60, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08465, 0.00000, 0.00000, 0.03475, 0.03962
61, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.52599, 0.00000, 0.00000, 0.07722, 0.00000
62, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.26978, 0.00000, 0.00000, 0.04881, 0.06542
63, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
64, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.17368, 0.17368, 0.15638, 0.00000
65, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.05308, 0.04973, 0.04973, 0.05308, 0.00000
66, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08573, 0.00000, 0.00000, 0.00000, 0.00000
67, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07657, 0.00000, 0.00000, 0.05495, 0.00000
68, 0.00000, 0.00000, 0.00000, 0.00000, 0.03406, 0.07598, 0.12800, 0.12800, 0.09956, 0.09216
69, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03475, 0.13238, 0.13238, 0.14457, 0.07392
70, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.16932, 0.06545, 0.06545, 0.00000, 0.06194
71, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.29673, 0.06794, 0.06794, 0.10123, 0.00000
72, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09804, 0.14607, 0.14607, 0.13121, 0.10699
73, 0.00000, 0.00000, 0.00000, 0.00000, 0.04478, 0.13814, 0.00000, 0.00000, 0.00000, 0.00000
74, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.29871, 0.29871, 0.34222, 0.00000
75, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.36985, 0.00000, 0.00000, 0.00000, 0.00000
76, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.05151, 0.05365, 0.05365, 0.04360, 0.00000
77, 0.00000, 0.00000, 0.00000, 0.00000, 0.04057, 0.14062, 0.05622, 0.05622, 0.04971, 0.00000
78, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.05759, 0.00000, 0.00000, 0.00000, 0.00000
79, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.24725, 0.00000, 0.00000, 0.00000, 0.00000
80, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.19027, 0.00000, 0.00000, 0.00000, 0.00000
81, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08747, 0.00000, 0.00000, 0.00000, 0.00000
82, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
83, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
84, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10653, 0.00000, 0.00000, 0.00000, 0.00000
85, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06644, 0.12647, 0.12647, 0.10894, 0.05954
86, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09046, 0.00000, 0.00000, 0.00000, 0.00000
87, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.16744, 0.00000, 0.00000, 0.00000, 0.00000
88, 0.00000, 0.00000, 0.00000, 0.00000, 0.09216, 0.10129, 0.12800, 0.12800, 0.17755, 0.03962
89, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06794, 0.06352, 0.06352, 0.06352, 0.00000
90, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08573, 0.08573, 0.14252, 0.03551
91, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12946, 0.00000, 0.00000, 0.00000, 0.00000
92, 0.04276, 0.04276, 0.04276, 0.04276, 0.00000, 0.14366, 0.00000, 0.00000, 0.10388, 0.14204
93, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07257, 0.00000, 0.00000, 0.00000, 0.00000
94, 0.00000, 0.00000, 0.00000, 0.00000, 0.08931, 0.33819, 0.04973, 0.04973, 0.05604, 0.00000
95, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09540, 0.03475, 0.03475, 0.05060, 0.00000
96, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.22009, 0.12128, 0.12128, 0.05633, 0.00000
97, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09472, 0.00000, 0.00000, 0.03455, 0.00000
98, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08457, 0.08457, 0.07596, 0.00000
99, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.13971, 0.00000, 0.00000, 0.00000, 0.00000
100, 0.03838, 0.00000, 0.00000, 0.00000, 0.00000, 0.14351, 0.03731, 0.03731, 0.06640, 0.03286
101, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
102, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09777, 0.00000, 0.00000, 0.00000, 0.00000
103, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
104, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11838, 0.00000, 0.00000, 0.00000, 0.00000
105, 0.00000, 0.00000, 0.00000, 0.00000, 0.03962, 0.14470, 0.00000, 0.00000, 0.00000, 0.00000
106, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08443, 0.08573, 0.08573, 0.07206, 0.03344
107, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10336, 0.00000, 0.00000, 0.00000, 0.00000
108, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
109, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06117, 0.04276, 0.04276, 0.03962, 0.00000
110, 0.00000, 0.00000, 0.00000, 0.00000, 0.05060, 0.25869, 0.11177, 0.11177, 0.13832, 0.03475
111, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14450, 0.00000, 0.00000, 0.00000, 0.00000
112, 0.00000, 0.00000, 0.00000, 0.00000, 0.25602, 0.25961, 0.04320, 0.04320, 0.04779, 0.05046
113, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
114, 0.00000, 0.00000, 0.00000, 0.00000, 0.03731, 0.08286, 0.18480, 0.18480, 0.08962, 0.04276
115, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15688, 0.15131, 0.15131, 0.13503, 0.04276
116, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12315, 0.00000, 0.00000, 0.00000, 0.00000
117, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14830, 0.00000, 0.00000, 0.00000, 0.00000
118, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07076, 0.00000, 0.00000, 0.00000, 0.05438
119, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10699, 0.00000, 0.00000, 0.00000, 0.00000
120, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.05046, 0.00000
121, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03551, 0.07825, 0.07825, 0.13219, 0.04276
122, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
123, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.35762, 0.07220, 0.07220, 0.08275, 0.00000
124, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.17044, 0.05495, 0.05495, 0.03475, 0.00000
125, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11729, 0.00000, 0.00000, 0.00000, 0.00000
126, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.21718, 0.05954, 0.05954, 0.00000, 0.00000
127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10210, 0.00000, 0.00000, 0.08908, 0.00000
128, 0.00000, 0.00000, 0.00000, 0.00000, 0.03962, 0.17076, 0.00000, 0.00000, 0.04481, 0.00000
129, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11918, 0.03551, 0.03551, 0.03838, 0.03286
130, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.35247, 0.12091, 0.12091, 0.13854, 0.00000
131, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27381, 0.03286, 0.03286, 0.08346, 0.00000
132, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.24592, 0.00000, 0.00000, 0.04930, 0.00000
133, 0.00000, 0.00000, 0.00000, 0.00000, 0.04973, 0.05784, 0.00000, 0.00000, 0.04973, 0.04881
134, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.13032, 0.00000, 0.00000, 0.00000, 0.00000
135, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11657, 0.03406, 0.03406, 0.04481, 0.00000
136, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09804, 0.00000, 0.00000, 0.00000, 0.00000
137, 0.00000, 0.00000, 0.00000, 0.00000, 0.08466, 0.03962, 0.04276, 0.04276, 0.00000, 0.05495
138, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03344, 0.04276, 0.04276, 0.10416, 0.00000
139, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09540, 0.14204, 0.14204, 0.14204, 0.00000
140, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03475, 0.00000, 0.00000, 0.00000, 0.00000
141, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14258, 0.00000, 0.00000, 0.07002, 0.06889
142, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.05781, 0.00000, 0.00000, 0.00000, 0.05385
143, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12740, 0.04622, 0.04622, 0.05911, 0.04543
144, 0.00000, 0.00000, 0.00000, 0.00000, 0.08479, 0.20766, 0.08681, 0.08681, 0.11305, 0.00000
145, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09546, 0.00000, 0.00000, 0.00000, 0.00000
146, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.29503, 0.08901, 0.08901, 0.09461, 0.04735
147, 0.00000, 0.00000, 0.00000, 0.00000, 0.03551, 0.04735, 0.00000, 0.00000, 0.04735, 0.00000
148, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.18891, 0.00000, 0.00000, 0.00000, 0.00000
149, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11969, 0.14163, 0.14163, 0.14552, 0.03342
150, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14204, 0.07569, 0.07569, 0.07392, 0.06117
151, 0.04481, 0.04481, 0.04481, 0.04481, 0.00000, 0.06117, 0.07368, 0.07368, 0.09046, 0.08238
152, 0.00000, 0.00000, 0.00000, 0.00000, 0.03967, 0.07339, 0.13315, 0.13315, 0.15910, 0.03757
153, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03962, 0.00000, 0.00000, 0.00000, 0.00000
154, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11005, 0.21223, 0.21223, 0.31488, 0.05181
155, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.39248, 0.00000, 0.00000, 0.00000, 0.00000
156, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.21453, 0.14704, 0.14704, 0.18133, 0.03731
157, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14394, 0.09347, 0.09347, 0.00000, 0.00000
158, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09804, 0.00000, 0.00000, 0.00000, 0.00000
159, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07722, 0.00000, 0.00000, 0.00000, 0.09461
160, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
161, 0.00000, 0.00000, 0.00000, 0.00000, 0.05253, 0.00000, 0.00000, 0.00000, 0.04033, 0.00000
162, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.29879, 0.13457, 0.13457, 0.16930, 0.03475
163, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.22329, 0.00000, 0.00000, 0.00000, 0.00000
164, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07102, 0.03551, 0.03551, 0.03475, 0.00000
165, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.28181, 0.28181, 0.41671, 0.00000
166, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.18583, 0.12927, 0.12927, 0.07596, 0.04804
167, 0.00000, 0.00000, 0.00000, 0.00000, 0.03551, 0.15723, 0.08962, 0.08962, 0.08962, 0.04276
168, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11148, 0.10263, 0.10263, 0.00000, 0.00000
169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.25617, 0.00000, 0.00000, 0.03234, 0.00000
170, 0.00000, 0.00000, 0.00000, 0.00000, 0.04302, 0.10764, 0.05166, 0.05166, 0.04734, 0.04426
171, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07722, 0.00000, 0.00000, 0.00000, 0.00000
172, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.07111, 0.11064, 0.11064, 0.10940, 0.00000
173, 0.00000, 0.00000, 0.00000, 0.00000, 0.03636, 0.04481, 0.04276, 0.04276, 0.04276, 0.00000
174, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06787, 0.00000, 0.00000, 0.00000, 0.00000
175, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
176, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15451, 0.00000, 0.00000, 0.00000, 0.00000
177, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
178, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06625, 0.06625, 0.06625, 0.00000
179, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09351, 0.00000, 0.00000, 0.00000, 0.00000
180, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08908, 0.00000
181, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.18293, 0.00000, 0.00000, 0.00000, 0.00000
182, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15859, 0.00000, 0.00000, 0.00000, 0.00000
183, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.28488, 0.06117, 0.06117, 0.08781, 0.03344
184, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.03234, 0.00000
185, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.22784, 0.00000, 0.00000, 0.00000, 0.00000
186, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.28263, 0.00000, 0.00000, 0.08479, 0.00000
187, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.17152, 0.25701, 0.25701, 0.22036, 0.10925
188, 0.00000, 0.00000, 0.00000, 0.00000, 0.10079, 0.25205, 0.03286, 0.03286, 0.07074, 0.03234
189, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12426, 0.20400, 0.20400, 0.14062, 0.00000
190, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
191, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14204, 0.00000, 0.00000, 0.03406, 0.03406
192, 0.00000, 0.00000, 0.00000, 0.00000, 0.17840, 0.27508, 0.24004, 0.24004, 0.34451, 0.09130
193, 0.05184, 0.00000, 0.00000, 0.00000, 0.00000, 0.26182, 0.21381, 0.21381, 0.15351, 0.10715
194, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11305, 0.00000, 0.00000, 0.00000, 0.00000
195, 0.00000, 0.00000, 0.00000, 0.00000, 0.08121, 0.23799, 0.00000, 0.00000, 0.00000, 0.00000
196, 0.00000, 0.00000, 0.00000, 0.00000, 0.03757, 0.37853, 0.08300, 0.08300, 0.05678, 0.00000
197, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.29868, 0.00000, 0.00000, 0.00000, 0.00000
198, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.18156, 0.00000, 0.00000, 0.05073, 0.00000
199, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08908, 0.00000, 0.00000, 0.00000, 0.00000
200, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.04481, 0.00000, 0.00000, 0.07751, 0.03286
201, 0.00000, 0.00000, 0.00000, 0.00000, 0.04734, 0.28660, 0.08589, 0.08589, 0.08870, 0.00000
202, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.18066, 0.08573, 0.08573, 0.09601, 0.03838
203, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
204, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14607, 0.00000, 0.00000, 0.00000, 0.00000
205, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.20736, 0.05604, 0.05604, 0.05784, 0.00000
206, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
207, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06872, 0.06872, 0.00000, 0.00000
208, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09461, 0.13960, 0.13960, 0.20361, 0.03636
209, 0.00000, 0.00000, 0.00000, 0.00000, 0.05621, 0.34233, 0.00000, 0.00000, 0.09876, 0.00000
210, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.37672, 0.24623, 0.24623, 0.20214, 0.00000
211, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08177, 0.00000, 0.00000, 0.00000, 0.00000
212, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
213, 0.00000, 0.00000, 0.00000, 0.00000, 0.03286, 0.03286, 0.00000, 0.00000, 0.04106, 0.00000
214, 0.00000, 0.00000, 0.00000, 0.00000, 0.07072, 0.11941, 0.05495, 0.05495, 0.06117, 0.00000
215, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.19902, 0.14204, 0.14204, 0.14204, 0.00000
216, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08032, 0.23971, 0.23971, 0.19322, 0.00000
217, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.20156, 0.00000, 0.00000, 0.04481, 0.00000
218, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.26446, 0.08141, 0.08141, 0.03344, 0.09601
219, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.25382, 0.06979, 0.06979, 0.11427, 0.03234
220, 0.00000, 0.00000, 0.00000, 0.00000, 0.03838, 0.11583, 0.04481, 0.04481, 0.07026, 0.03838
221, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.16983, 0.06869, 0.06869, 0.06881, 0.00000
222, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.09771, 0.15940, 0.15940, 0.13954, 0.08697
223, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.24346, 0.00000, 0.00000, 0.00000, 0.00000
